SPEAKER_8-197|විශේෂයෙන් මුස්ලිම් ජනයා බහුතරය වෙසෙන නගර හා දෙමළ ජනයා බහුතරය වෙසෙන නගර අතර සංවර්ධනයේ විෂමතාවයයි.|viśēşayen muslim janayā bahutaraya vesena nagara hā demaḷa janayā bahutaraya vesena nagara atara saṁvardhanayē vişamatāvayayi.
SPEAKER_8-198|මේ විදිහට මුළු රෑ පුරාම ගමනේ යෙදුනු අපි වැල්ලවාය හරියට සේන්දු වෙද්දී පෙරවරු පහයි තිහ වගේ වෙලා|mē vidihaṭa muḷu rǣ purāma gamanē yedunu api vællavāya hariyaṭa sēndu veddī peravaru pahayi tiha vagē velā
SPEAKER_8-199|එම පුස්තකයේ සඳහන් කරුණු ඔප්පු කරන ලද විද්‍යාත්මක න්‍යායන්ට පටහැනි නො විය යුතුයි.|ema pustakayē saṉdahan karuṇu oppu karana lada vidyātmaka nyāyanṭa paṭahæni no viya yutuyi.
SPEAKER_8-200|තාත්ත ගියාට පස්සේ මම කාමරේට ගිහිං ඇඳුම් එහෙම මාරු කරගෙන මුණකට හෝදගෙනම ආවා.|tātta giyāṭa passē mama kāmarēṭa gihiṁ æṉdum ehema māru karagena muṇakaṭa hōdagenama āvā.
Chunk 8 end|2.41
SPEAKER_8-201|එයින් විසි නව දෙනෙකු ත්‍රස්ත විමර්ශන අංශය විසින් ද, තවත් හතළිස්හයක් දිවයිනේ විවිධ පොලිස් ස්ථාන වෙතින්|eyin visi nava deneku trasta vimarśana aṁśaya visin da, tavat hataḷishayak divayinē vividha polis sthāna vetin
SPEAKER_8-202|පන්තිය බය කර පොර වටයක් ගසා නැවත පැමින ඇත.|pantiya baya kara pora vaṭayak gasā nævata pæmina æta.
SPEAKER_8-203|දුක සතුට හැමෝටම පොදුයි,අන්තිම පිළිතුර විදිහට ඔයා කියන දේට මම විරුද්ධයි,අපිට ලැබෙන සමාජයේ සතුටෙන් ජිවත් වෙන්න|duka satuṭa hæmōṭama poduyi,antima piḷitura vidihaṭa oyā kiyana dēṭa mama viruddhayi,apiṭa læbena samājayē satuṭen jivat venna
SPEAKER_8-204|එහෙත් ධර්මසිරි සෙනෙවිරත්න මහතා ඉන්නේ බොහෝදුරට මීට ප්‍රතිවිරුද්ධ අදහසකය​.|ehet dharmasiri seneviratna mahatā innē bohōduraṭa mīṭa prativiruddha adahasakaya​.
SPEAKER_8-205|සුර්යය තාපය හේතුවෙන් හට ගන්න භූ තාපය බොහෝ අන්තර්ජන්‍ය ක්‍රියාවලීන්ට අවශ්‍ය ශක්තිය නිපදවනු ලැබේ.|suryaya tāpaya hētuven haṭa ganna bhū tāpaya bohō antarjanya kriyāvalīnṭa avaśya śaktiya nipadavanu læbē.
SPEAKER_8-206|නිදසුනක් ලෙස මුස්ලීම් සමාජය තුල සිදුවූ සමීපතම සිදුවීමක් පදනම් කරගෙන අන්තර්ජාලය තුල පලවූ ලිපියක්|nidasunak lesa muslīm samājaya tula siduvū samīpatama siduvīmak padanam karagena antarjālaya tula palavū lipiyak
SPEAKER_8-207|තවද, කතෘ ගේ අයිතියකින් තොරව කිසිදු වෙබ් අඩවියක මේ උපසිරැසි පල නොකරන්න, ජොයින් අස් ඔන් ෆේස් බුක්, ට්විටර්|tavada, katṛ gē ayitiyakin torava kisidu veb aḍaviyaka mē upasiræsi pala nokaranna, joyin as on fēs buk, ṭviṭar
SPEAKER_8-208|ඉදිරි මැතිවරණයේදී වව්නියාව ප්‍රාදේශීය සභාවට ඉදිරිපත්ව සිටින|idiri mætivaraṇayēdī vavniyāva prādēśīya sabhāvaṭa idiripatva siṭina
SPEAKER_8-209|හිටි ගමන් මේ පරිසරයෙදි අපි අඳුනගත්ත පැරණි මිතුරන්, මිතුරියන් අතර මගදි හමුවුනා.|hiṭi gaman mē parisarayedi api aṉdunagatta pæraṇi mituran, mituriyan atara magadi hamuvunā.
SPEAKER_8-210|මැලේසියා ඉන්න එවුන් බොරුවට මෙහෙ ලොකු කරන්න හදනවා මම දිවුරනවා ඕන තැනක මට හම්බුනේ චාටර් කම්පැණි|mælēsiyā inna evun boruvaṭa mehe loku karanna hadanavā mama divuranavā ōna tænaka maṭa hambunē cāṭar kampæṇi
SPEAKER_8-211|මම ප්‍රාර්ථනා කරනවා සියලු දුක නැති වෙලා හොද ජිවිතයක් ගත කරන්න පුළුවන් වෙන්න කියලා.|mama prārthanā karanavā siyalu duka næti velā hoda jivitayak gata karanna puḷuvan venna kiyalā.
SPEAKER_8-212|කොහොම කොහොම හරි වැහි බිංදුවල ආශිර්වාද මැද්දේ මාගේ ජයග්‍රහණය තහවුරු වේවා.|kohoma kohoma hari væhi biṁduvala āśirvāda mæddē māgē jayagrahaṇaya tahavuru vēvā.
SPEAKER_8-213|දැනට පළාත් පාලන ආයතනවල පැවැත්වෙන ඡන්ද ක්‍රමය විකෘති ක්‍රමයක් නිසා තමයි මේ ඡන්ද ක්‍රමය පැවැත්වෙන්නේ.|dænaṭa paḷāt pālana āyatanavala pævætvena chanda kramaya vikṛti kramayak nisā tamayi mē chanda kramaya pævætvennē.
SPEAKER_8-214|අර කවුදෝ හින්දි නිළියක් ඉන්නෙ හරියට ආං ඒ වගේමයි කිව්ව.|ara kavudō hindi niḷiyak inne hariyaṭa āṁ ē vagēmayi kivva.
SPEAKER_8-215|ඒ නිසා එම ඇඩ් ඉන්ස් එක මොනවගේ ක්‍රියාකාරීත්වයෙන් යුක්තද කියන එක මෙහි දැක්වෙන ටයිප් හිදී දැන ගන්නට හැකියි.|ē nisā ema æḍ ins eka monavagē kriyākārītvayen yuktada kiyana eka mehi dækvena ṭayip hidī dæna gannaṭa hækiyi.
SPEAKER_8-216|ලබා දී ඇති උපසිරසියෙ සදහන් පිටපත සදහා අදාළ වේ.|labā dī æti upasirasiye sadahan piṭapata sadahā adāḷa vē.
SPEAKER_8-217|ගෙවුම් ශේෂයෙහි සරල අරුත නම් අපෙන් පිටට ඇදී යන මුදල සහ පිටින් අප වෙත ඇදී එන|gevum śēşayehi sarala aruta nam apen piṭaṭa ædī yana mudala saha piṭin apa veta ædī ena
SPEAKER_8-218|ඌ ඒ කාලේ වෙද්දී ප්‍රධාන ශිෂ්‍ය නායකයා වගේම, විජය නිවාසයේ නායකයා.|ū ē kālē veddī pradhāna śişya nāyakayā vagēma, vijaya nivāsayē nāyakayā.
SPEAKER_8-219|හම්බන්තොට වරාය චීනයට ලබා දීම තුලින් කලාපයේ දේශපාලන සමතුලිතතාවයට ගැටළු ඇති විය හැකි බවත්|hambantoṭa varāya cīnayaṭa labā dīma tulin kalāpayē dēśapālana samatulitatāvayaṭa gæṭaḷu æti viya hæki bavat
SPEAKER_8-220|හැම ගමකම වගේ අපේ ගමෙත් තිබ්බනේ මේ සැරේ අවුරුද්දට සුර්ය මංගල්‍යක්.|hæma gamakama vagē apē gamet tibbanē mē særē avuruddaṭa surya maṁgalyak.
SPEAKER_8-221|තිරික්කලයක්‌, අපේ ආත්තම්මලාගේ ගෙදර තියෙන්නෙ මාතර, අපි එහේ ගියෘ ම තිරික්කලෙන්‌ ගිහින්‌ තියෙනවා|tirikkalayak‌, apē āttammalāgē gedara tiyenne mātara, api ehē giyṛ ma tirikkalen‌ gihin‌ tiyenavā
SPEAKER_8-222|එසේ සිදු නොවුණේ ඇයි? අප දන්නා තරමින් මුදල් ඇමතිතුමාගෙන් සාකච්ඡාවක් ඉල්ලා සිටියේවත්, එවැනි සාක්ඡාවක් පැවැත්වුනේවත් නැත.|esē sidu novuṇē æyi? apa dannā taramin mudal æmatitumāgen sākacchāvak illā siṭiyēvat, evæni sākchāvak pævætvunēvat næta.
SPEAKER_8-223|පසුගිය හයවෙනිදා ඉරිදා ලංකාදීප පුවත් පත|pasugiya hayavenidā iridā laṁkādīpa puvat pata
SPEAKER_8-224|අවුරුදු නැකැත් අදින් අවසන් සිංහල හා දෙමළ අලුත් අවුරුදු නැකැත් චාරිත්‍රවල අවසන්|avurudu nækæt adin avasan siṁhala hā demaḷa alut avurudu nækæt cāritravala avasan
SPEAKER_8-225|කලින් ක්ලාස් ආපු ගෑණු ළමයින්ට ඇතුලට එන්න විදිහකුත් නෑ අපි දොරවල් වහගෙනනේ.|kalin klās āpu gǣṇu ḷamayinṭa ætulaṭa enna vidihakut nǣ api doraval vahagenanē.
Chunk 9 end|3.04
SPEAKER_8-226|ගණිතය සිසුන්ට මීට වඩා ගෝචර වෙනවා ගුරුවරු බොහොම සුහදව ඒ විෂය ඉගැන්වූවා නම්.|gaṇitaya sisunṭa mīṭa vaḍā gōcara venavā guruvaru bohoma suhadava ē vişaya igænvūvā nam.
SPEAKER_8-227|ලෝහ තාක්ෂණය පිළිබඳ පුරාවිද්‍යා පර්යේෂණවලින්‌ පෙනී යයි|lōha tākşaṇaya piḷibaṉda purāvidyā paryēşaṇavalin‌ penī yayi
SPEAKER_8-228|අර කෙල්ල එක පාරට කියපි කොට මොඩ්ල් ළඟ පිකප් කියලා.|ara kella eka pāraṭa kiyapi koṭa moḍl ḷaṉga pikap kiyalā.
SPEAKER_8-229|අම්මෝ ලැබෙන ආතල් එක ගැන මතක් වෙලා මට පුදුම සතුටක් දැණුනා.|ammō læbena ātal eka gæna matak velā maṭa puduma satuṭak dæṇunā.
SPEAKER_8-230|තවද, ඔවුන් ඈත බැංකු සැලකිලිමත් වන ලෙස මෙසේ ඔවුන් බෙහෙවින් සේවාලාභියා හෝ සාමාන්ය දෙයක් තිබුනේ නෑ|tavada, ovun ǣta bæṁku sælakilimat vana lesa mesē ovun behevin sēvālābhiyā hō sāmānya deyak tibunē nǣ
SPEAKER_8-231|එහෙනම් නුඹ විරුද්ධ වුණේ මේ රටේ මහා රජුට බැව් සිහි තබා ගත්තොත් හොදයි.|ehenam numba viruddha vuṇē mē raṭē mahā rajuṭa bæv sihi tabā gattot hodayi.
SPEAKER_8-232|ඉතින් ඒකත් වැල්ලවායෙන්ම හදාගෙන යමු කියල අපි කතා වුනා.|itin ēkat vællavāyenma hadāgena yamu kiyala api katā vunā.
SPEAKER_8-233|ඇය සතු මෙම ඉඩමේ වටිනාකම මිලියන හැත්තෑපහක් වන නමුත් අදාළ ඉඩමේ වටිනාකම ලක්ෂ හැත්තෑපහක් බව දක්වා|æya satu mema iḍamē vaṭinākama miliyana hættǣpahak vana namut adāḷa iḍamē vaṭinākama lakşa hættǣpahak bava dakvā
SPEAKER_8-234|පොලොවේ පය ගහලා ජීවත් වෙන්න කොයි දරුවත් පුරුදු පුහුණු කරන එක දෙමව්පියන්ගේ වගකීමක්! එතකොට ළමයි ඉගෙන|polovē paya gahalā jīvat venna koyi daruvat purudu puhuṇu karana eka demavpiyangē vagakīmak  etakoṭa ḷamayi igena
SPEAKER_8-235|ඔවුන් ගෙන් පත් වූ එකම ඇමතිවරයකුවත් ආණ්ඩුවේ නැහැ නේද ? අද ආණ්ඩුවේ ඡන්දයෙන් තේරී|ovun gen pat vū ekama æmativarayakuvat āṇḍuvē næhæ nēda ? ada āṇḍuvē chandayen tērī
SPEAKER_8-236|මෙය තාවකාලික ක්‍රියාමාර්ගයක් පමණක් සම්බා සහල්, කුකුළු මස් හා බිත්තර සඳහා පාලන මිලක්|meya tāvakālika kriyāmārgayak pamaṇak sambā sahal, kukuḷu mas hā bittara saṉdahā pālana milak
SPEAKER_8-237|සර්ගේ ගෙදරට පැනපු හොරෙක් සර්ගේ ඔලුවට ගහපු පොලු පාරක් නිසා තමයි කියනවා එහෙම සිද්ධ වුනේ.|sargē gedaraṭa pænapu horek sargē oluvaṭa gahapu polu pārak nisā tamayi kiyanavā ehema siddha vunē.
SPEAKER_8-238|ගැලීලියෝට දුරේක්‍ෂයත් අකුළාගෙන පැන යන්නට සිදුවීම ගැන උඹ අසා නැතුවා විය නොහැකිය.|gælīliyōṭa durēkşayat akuḷāgena pæna yannaṭa siduvīma gæna umba asā nætuvā viya nohækiya.
SPEAKER_8-239|නැත්නම් දවස් තුනක ගමනට කීයක්නම් කියල ගෙවන්න වෙයිද ජීප් එකකට.|nætnam davas tunaka gamanaṭa kīyaknam kiyala gevanna veyida jīp ekakaṭa.
SPEAKER_8-240|සිසුවා වෙනුවෙන් මෙහිදී විශේෂ තිළිණයක්ද ජනපතිවරයා විසින් පිරිනැමූ බවත් ඔහුගේ ඉදිරි අධ්‍යාපන සාර්ථක කර ගැනීමට|sisuvā venuven mehidī viśēşa tiḷiṇayakda janapativarayā visin pirinæmū bavat ohugē idiri adhyāpana sārthaka kara gænīmaṭa
SPEAKER_8-241|මේ අනුව තරග පහට බිංදුවක් ලෙස තරගාවලියම පරාජය වීමේ අවදානමකට ශ‍්‍රී ලංකා පිල මුහුණ දී ඇත.|me් anuva taraga pahaṭa biṁduvak lesa taragāvaliyama parājaya vīme් avadānamakaṭa śrī laṁkā pila muhuṇa dī æta.
SPEAKER_8-242|මෙම ප‍්‍රතිපත්තියට දරුණු ප‍්‍රහාර එල්ල වන, මෙය වැරදි විශ්වාසයක් බව ඔප්පු කිරීමට ප‍්‍රමාණවත් වදන් ප්‍රොතෙස්තන්ත නිකායිකයන්|mema pratipattiyaṭa daruṇu prahāra ella vana, meya væradi viśvāsayak bava oppu kirīmaṭa pramāṇavat vadan protestanta nikāyikayan
SPEAKER_8-243|ඉරිදා දවසෙ උදේම විද්‍යා පන්තිය ඊට පස්සෙ ගණිතය පන්තිය.|iridā davase udēma vidyā pantiya īṭa passe gaṇitaya pantiya.
SPEAKER_8-244|ඔහොම ටික වෙලාවක් යනකොට එකෙක් පොඩ්ඩක් පැත්තකට ගිහින් පැත්තකින් ඔළුව තියාගෙන ඉන්නවා දැක්කා.|ohoma ṭika velāvak yanakoṭa ekek poḍḍak pættakaṭa gihin pættakin oḷuva tiyāgena innavā dækkā.
SPEAKER_8-245|දෙදහස් පහ ජනාධිපතිවරණයේ දී එය යාපනය වැනි හමුදාව සතුව තිබූ ප‍්‍රදේශවලට ද ව්‍යාප්ත වූයේ ආණ්ඩුවේ මුග්ධ සාමය|dedahas paha janādhipativaraṇayē dī eya yāpanaya væni hamudāva satuva tibū pradēśavalaṭa da vyāpta vūyē āṇḍuvē mugdha sāmaya
SPEAKER_8-246|වෙනත් වසර වලදී කෑගල්ල මහජන ක්රීඩාන්ගන්යේ පවතී මෙම තරගය මෙවර වෙලගෙදර ක්‍රීඩාංගනයේ පැවැත්වීමට සිදු වී තිබෙන්නේ|venat vasara valadī kǣgalla mahajana krīḍānganyē pavatī mema taragaya mevara velagedara krīḍāṁganayē pævætvīmaṭa sidu vī tibennē
SPEAKER_8-247|අපේ දියුණුවක් නැත්තෙ ඇයි?|apē diyuṇuvak nætte æyi?
SPEAKER_8-248|ඒ විතරක් නෙමෙයි තම කණ්ඩායම කුමක්දැයි දුර සිටම කියා පෑමට භාවිතා කරන ඒ ඒ කණ්ඩායම් වලට|ē vitarak nemeyi tama kaṇḍāyama kumakdæyi dura siṭama kiyā pǣmaṭa bhāvitā karana ē ē kaṇḍāyam valaṭa
SPEAKER_8-249|පසුගිය රාජපක්‍ෂ සමයේ ඔවුන් හොරකම් කලේ ලස්සනට වාඩිවෙලා සිටිමින් බවත් දැන් මේ ආණ්ඩුව හොරකම් කරන්නේ එලිපිට|pasugiya rājapakşa samayē ovun horakam kalē lassanaṭa vāḍivelā siṭimin bavat dæn mē āṇḍuva horakam karannē elipiṭa
SPEAKER_8-250|ඇහැලේපොල කුමාරිහාමි ගැන විස්තර හොයද්දි මට මේ සයිට් එක හම්බුනේ.|æhælēpola kumārihāmi gæna vistara hoyaddi maṭa mē sayiṭ eka hambunē.
Chunk 10 end|2.58
SPEAKER_8-251|අද බෲස් ලීගේ අනුස්මරන දිනය නිසා මමත් ලිපියක් දැම්මා.|ada bṝs līgē anusmarana dinaya nisā mamat lipiyak dæmmā.
SPEAKER_8-252|ඉතින් මම කවුද කියල මමම අඳුන්වල දුන්නා, ඊට පස්සේ එයා සර්ට කතා කලා.|itin mama kavuda kiyala mamama aṉdunvala dunnā, īṭa passē eyā sarṭa katā kalā.
SPEAKER_8-253|අනේ පුතේ දැන් ඉතින් මට කොයි වෙලේ මැරුණත් කමක් නෑ, මගේ දරුවෝ සතුටෙන් හොඳින් ඉන්නව දැකලා|anē putē dæn itin maṭa koyi velē mæruṇat kamak nǣ, magē daruvō satuṭen hoṉdin innava dækalā
SPEAKER_8-254|ඒත් ආරුගම්බේ හරියේදී පොඩ්ඩක් වාහනේ වේගේ අඩු කරලා පොඩ්ඩක් වටපිට බැලුවා, ගිනිගහන අව්ව ඇරෙන්න වෙන කිසි|ēt ārugambē hariyēdī poḍḍak vāhanē vēgē aḍu karalā poḍḍak vaṭapiṭa bæluvā, ginigahana avva ærenna vena kisi
SPEAKER_8-255|තවද ජනවාරි නව වනදා නිලවරණය පැවැත්වෙන්නේ නම් දෙසැම්බර් විසිහය වනදා වන විට තම සාමාජිකත්වය වෙත විගණන ගිණුම් වාර්තා|tavada janavāri nava vanadā nilavaraṇaya pævætvennē nam desæmbar visihaya vanadā vana viṭa tama sāmājikatvaya veta vigaṇana giṇum vārtā
SPEAKER_8-256|ඔහු වසරකට අධික කාලයක් තිස්සේ හරියාකාරව නින්දක් නැති කමින් පීඩා විඳිනවා.|ohu vasarakaṭa adhika kālayak tissē hariyākārava nindak næti kamin pīḍā viṉdinavā.
SPEAKER_8-257|කෑගලු විද්‍යාලය හා ශාන්ත මරියා විදුහල අතර තිස් හය වන වරට පවත්වන රන්මහ සටන ක්‍රිකට් තරගය|kǣgalu vidyālaya hā śānta mariyā viduhala atara tis haya vana varaṭa pavatvana ranmaha saṭana krikaṭ taragaya
SPEAKER_8-258|සම ලිංගික සම්බන්ධතා පැවැත්වීම සාපරාධී වරදක් බී බී සී නිවුස් සිංහල ඉන්දීය ශ්‍රේෂ්ඨාධිකරණය කියා සිටියේ, සමලිංගික චර්යාව|sama liṁgika sambandhatā pævætvīma sāparādhī varadak bī bī sī nivus siṁhala indīya śrēşṭhādhikaraṇaya kiyā siṭiyē, samaliṁgika caryāva
SPEAKER_8-259|අපේ ඉස්කෝලේ එවුන් දෙසීයක් විතර මගේ ෆේස් බුකි ෆ්‍රෙන්ඩ් ලිස්ට් එකේ සිටිති.|apē iskōlē evun desīyak vitara magē fēs buki frenḍ lisṭ ekē siṭiti.
SPEAKER_8-260|පනස් තුන්වන සේනාංකයේ සේනාංකාධිපති මේජර් ජෙනරාල් අතුල කොඩිප්පිල ඇතුළු නිලධාරින් සහ සෙසු නිලයින් රැසක් මෙම වැසටහන් සඳහා|panas tunvana sēnāṁkayē sēnāṁkādhipati mējar jenarāl atula koḍippila ætuḷu niladhārin saha sesu nilayin ræsak mema væsaṭahan saṉdahā
SPEAKER_8-261|මිලානෝ පැත්තෙද ඉන්නෙ? ඇණයක් වෙලා හරි හරියට ඇන ගන්න .|milānō pætteda inne? æṇayak velā hari hariyaṭa æna ganna .
SPEAKER_8-262|ඇලස්කාව ඇමරිකාවට විකිණීමට ආසන්න කාලයේදී ඇලස්කාව මෙන්ම වත්මන් ඇමරිකාවේ බටහිර වෙරළ තීරයේ තවත් බිම් පෙදෙස්ද|ælaskāva æmarikāvaṭa vikiṇīmaṭa āsanna kālayēdī ælaskāva menma vatman æmarikāvē baṭahira veraḷa tīrayē tavat bim pedesda
SPEAKER_8-263|ලකුණු හතරකදී කඩුලු තුනක් දැවී, ලකුණු අසූ දෙකක් ලැබීම හොඳ දෙයක්.|lakuṇu hatarakadī kaḍulu tunak dævī, lakuṇu asū dekak læbīma hoṉda deyak.
SPEAKER_8-264|වාර්ගික සමඟිය ඇති කිරීමේ අරමුණ පෙරදැරිව සිදු කරන්නාවූ දේශපාලන මැදිහත්වීම් බෞද්ධ භික්ෂූන් වහන්සේලා බොහෝවිට දකිනුයේ|vārgika samaṉgiya æti kirīmē aramuṇa peradæriva sidu karannāvū dēśapālana mædihatvīm bauddha bhikşūn vahansēlā bohōviṭa dakinuyē
SPEAKER_8-265|අපෙත් මිශ්‍ර පාසලක් හින්දා කොලු කෙලි කතා නම් එමටයි.|apet miśra pāsalak hindā kolu keli katā nam emaṭayi.
SPEAKER_8-266|මේ වෙද්දී මම උසස් අධ්‍යාපනය ලබනවා, ඒ කාලේ මට කැම්පස් එකේ ඉඳල ගෙදර යන්න එන්න බයික්|mē veddī mama usas adhyāpanaya labanavā, ē kālē maṭa kæmpas ekē iṉdala gedara yanna enna bayik
SPEAKER_8-267|ඇතැම් අය තමන්ට වෙන ම ගොඩ ගසන්නට පටන් ගත්තේ.|ætæm aya tamanṭa vena ma goḍa gasannaṭa paṭan gattē.
SPEAKER_8-268|නමුත් එම ආගම නියෝජනය කරන සමහරක් පිරිසක් අතින් ඉස්ලාම් දහම කිසිදු පදනමකින් තොරව නින්දිත ආකාරයට විවේචනය|namut ema āgama niyōjanaya karana samaharak pirisak atin islām dahama kisidu padanamakin torava nindita ākārayaṭa vivēcanaya
SPEAKER_8-269|එසේ තිබිය දී, ගල් අඟුරු ටෙන්ඩරයේ නොමැති කොන්දේසි ඉදිරිපත් කරමින් නැවත ගල් අඟුරු මිලදී ගැනීම|esē tibiya dī, gal aṉguru ṭenḍarayē nomæti kondēsi idiripat karamin nævata gal aṉguru miladī gænīma
SPEAKER_8-270|අනෙක් අතින් හමුදා බලප‍්‍රදේශවල පවත්වන මැතිවරණයක දී තමනට සිතූ හැටියේ ඡන්ද පෙට්ටි පිරවීමට කොටින්ට හැකිවන්නේ ද|anek atin hamudā balapradēśavala pavatvana mætivaraṇayaka dī tamanaṭa sitū hæṭiyē chanda peṭṭi piravīmaṭa koṭinṭa hækivannē da
SPEAKER_8-271|ලෙක්චරයත් ඔය සෙටප් එකේම ඉගෙන ගත්තු එකියක් වෙන්න ඕනැ.|lekcarayat oya seṭap ekēma igena gattu ekiyak venna ōnæ.
SPEAKER_8-272|ඒ හේතුවෙන් මේ වන විට ඔහු සිටන්නේ තීරණාත්මක අවස්ථාවක බවයි විචාරක මතය.|ē hētuven mē vana viṭa ohu siṭannē tīraṇātmaka avasthāvaka bavayi vicāraka mataya.
SPEAKER_8-273|අද සිට වත් අදිටන් කරගන්න පරිසරයට අපද්‍රව්‍ය එක් නොකරන්න.|ada siṭa vat adiṭan karaganna parisarayaṭa apadravya ek nokaranna.
SPEAKER_8-274|ෂෝටා දහය වසර හෝ එකොළහ වසර සාහිත්‍යය සමිතියක ගැයු‍වේ ෂැගීගේ ස්කුබී එකේ එක්කෙනා නෙවේය|şōṭā dahaya vasara hō ekoḷaha vasara sāhityaya samitiyaka gæyuvē şægīgē skubī ekē ekkenā nevēya
SPEAKER_8-275|සාහිත්‍ය ඉතිහාසය මුල්‌ කර ගෙන එතුමා විසින්‌ රචිත ග්‍රන්ථ රාශියකි.|sāhitya itihāsaya mul‌ kara gena etumā visin‌ racita grantha rāśiyaki.
SPEAKER_8-276|ඒ කාලෙ හැදුවට පස්සෙම අඩුම තරමෙ පස් කූඩයක් වත් දාපු බවක් නම් පෙනෙන්නෙ නැහැ|ē kāle hæduvaṭa passema aḍuma tarame pas kūḍayak vat dāpu bavak nam penenne næhæ
SPEAKER_8-277|කොළඹ කටුනායක ප්‍රධාන මාර්ගය වසා උද්ඝෝෂණයක ඇය මරණය සමග සටන්කොට මිය ගියාය.|koḷamba kaṭunāyaka pradhāna mārgaya vasā udghōşaṇayaka æya maraṇaya samaga saṭankoṭa miya giyāya.
SPEAKER_8-278|ඒක නිසයි මේ ගීතය ඇහෙන හැම වාරයකම තමන්ගේ ලමාකාලයෙ මව හා සම්බන්ධ අත්දැකීමක් එක්ක ගිතය අපිට|ēka nisayi mē gītaya æhena hæma vārayakama tamangē lamākālaye mava hā sambandha atdækīmak ekka gitaya apiṭa
SPEAKER_8-279|සන්ඩේ ඔබ්සර්ව මොබිටෙල් වසරේ පාසල් ක්‍රිකට් සම්මාන උළෙල ශ්‍රී ලංකාවේ.|sanḍē obsarva mobiṭel vasarē pāsal krikaṭ sammāna uḷela śrī laṁkāvē.
SPEAKER_8-280|අනෙක් අතට ලෝක ආහාර හා කෘෂිකාර්මික සංවිධානය පෙන්වා දෙන ආකාරයට අනුව ලෝකයේ මන්දපෝෂණයෙන් පෙළෙන|anek ataṭa lōka āhāra hā kṛşikārmika saṁvidhānaya penvā dena ākārayaṭa anuva lōkayē mandapōşaṇayen peḷena
SPEAKER_8-281|ඇය සහ ඇගේ සොයුරිය පාවිච්චි කලේ එකම සෙරෙප්පු යුවලකි.|æya saha ægē soyuriya pāvicci kalē ekama sereppu yuvalaki.
SPEAKER_8-282|ඉතින් මේ ඔක්කොම ටික එකට එකතු වෙලා වැඩ කරන කොට අපිට පැහැපත් සමක් හා නිරෝගී කෙස්|itin mē okkoma ṭika ekaṭa ekatu velā væḍa karana koṭa apiṭa pæhæpat samak hā nirōgī kes
SPEAKER_8-283|රණ්බණ්ඩා මහතාගේ බිරිඳගේ හැර යාමට අදාළ කාරණා කිහිපයක් මා අසා තිබීම හා දැන සිටීම|raṇbaṇḍā mahatāgē biriṉdagē hæra yāmaṭa adāḷa kāraṇā kihipayak mā asā tibīma hā dæna siṭīma
SPEAKER_8-284|ඒ සෙනග අතර හිටපු වයස අවුරුදු හැත්තෑවක විතර මනුස්සයෙක් ජවනිකාව අවසන් වූ පසු එතැනට ඇවිත්|ē senaga atara hiṭapu vayasa avurudu hættǣvaka vitara manussayek javanikāva avasan vū pasu etænaṭa ævit
SPEAKER_8-285|මේ විශ්වාසය බිඳවැටීමට ප්‍රධානම හේතුව වූයේ නොච්ඡියේ සෝමානන්ද හිමියන් අතින් සම්පාදනය වූ හත්ථිකුච්ඡි විහාර වංසය නමැති|mē viśvāsaya biṉdavæṭīmaṭa pradhānama hētuva vūyē nocchiyē sōmānanda himiyan atin sampādanaya vū hatthikucchi vihāra vaṁsaya namæti
SPEAKER_8-286|හරියට හිරුත් එක්ක අපේ හෙවනැල්ලේ දිග පළල වෙනස් වෙනව වගේ.|hariyaṭa hirut ekka apē hevanællē diga paḷala venas venava vagē.
SPEAKER_8-287|මේවා එක්තරා ආකාරයක සිරස් චලනය වීමක් ලෙස ඇතැමුන් විග්‍රහ කරන්නෙ එබැවිනි.|mēvā ektarā ākārayaka siras calanaya vīmak lesa ætæmun vigraha karanne ebævini.
SPEAKER_8-288|"මම එන්නංකො"" අපෙ අප්පච්චිලාටත් වලව්වක් කිව්වොත් ඉතිං වෙන මොකවත් ඕන නැහැ."|mama ennaṁko  ape appaccilāṭat valavvak kivvot itiṁ vena mokavat ōna næhæ.
SPEAKER_8-289|ඉතින් ආගිය කතා කොරලා කාල බීල එහෙම එතනින් චුත වුනා.|itin āgiya katā koralā kāla bīla ehema etanin cuta vunā.
SPEAKER_8-290|හිත් පාට කරන පාට පාට මල් කැකුළු බ්ලොග් පොස්ට්, කමෙන්ට්ස් සහ නිදහස් බ්ලොග් අවකාශය.|hit pāṭa karana pāṭa pāṭa mal kækuḷu blog posṭ, kamenṭs saha nidahas blog avakāśaya.
SPEAKER_8-291|නොදකින බලවේගයක් පස්සෙන් ගිහින් හරි ඒක නොවෙයි කියලා සතයකට විස්වාස නැතත් අපි අපි ආදරය කරන මිනිස්සු|nodakina balavēgayak passen gihin hari ēka noveyi kiyalā satayakaṭa visvāsa nætat api api ādaraya karana minissu
SPEAKER_8-292|ඉක්මනින් යා යුතු නිසාත්, ගමන පහසු නිසාත් කිටී නැග ඇත්තේ එකසිය හැත්තෑ හතේ.|ikmanin yā yutu nisāt, gamana pahasu nisāt kiṭī næga ættē ekasiya hættǣ hatē.
SPEAKER_8-293|මිදුලෙ අරලිය ගහ යට බංකුවට අපි දෙන්නා ඔන්න ගියා.|midule araliya gaha yaṭa baṁkuvaṭa api dennā onna giyā.
